Yale,Hartford,12.0
Central Connecticut,Hartford,9.0
Sacred Heart,Hartford,18.0
Maine,Hartford,3.0
Albany,Hartford,7.5
UMBC,Hartford,2.5
Stony Brook,Hartford,10.5
UMass Lowell,Hartford,0.0
Binghamton,Hartford,5.5
UC Santa Barbara,Vermont,7.0
Dartmouth,Vermont,3.0
Harvard,Vermont,12.0
Yale,Vermont,1.0
Bryant,Vermont,26.0
Wagner,Vermont,14.0
Maine,Vermont,16.5
Albany,Vermont,4.5
UMBC,Vermont,22.3333333333
Stony Brook,Vermont,7.0
UMass Lowell,Vermont,27.0
Binghamton,Vermont,9.0
Hartford,Vermont,15.5
Dartmouth,New Hampshire,2.0
Brown,New Hampshire,7.0
Bryant,New Hampshire,9.0
LIU Brooklyn,New Hampshire,7.5
Sacred Heart,New Hampshire,13.0
Maine,New Hampshire,7.0
Albany,New Hampshire,1.66666666667
UMBC,New Hampshire,18.5
Stony Brook,New Hampshire,2.5
UMass Lowell,New Hampshire,9.5
Binghamton,New Hampshire,12.5
Hartford,New Hampshire,3.0
Vermont,New Hampshire,5.0
Cal State Fullerton,Texas A&M-CC;,5.0
CS Northridge,Texas A&M-CC;,7.0
Georgetown,Texas A&M-CC;,16.0
SMU,Lamar,39.0
Texas A&M-CC;,Lamar,2.0
Texas A&M-CC;,Northwestern State,12.0
Lamar,Northwestern State,12.0
Texas A&M-CC;,McNeese State,10.0
Lamar,McNeese State,2.0
Northwestern State,McNeese State,12.0
Wofford,Sam Houston State,11.0
Texas A&M-CC;,Sam Houston State,3.0
Lamar,Sam Houston State,17.5
Northwestern State,Sam Houston State,11.0
McNeese State,Sam Houston State,9.0
Texas A&M-CC;,Nicholls State,3.0
Lamar,Nicholls State,13.0
Northwestern State,Nicholls State,25.5
McNeese State,Nicholls State,3.0
Sam Houston State,Nicholls State,23.0
Tulane,Southeastern Louisiana,10.0
UCF,Southeastern Louisiana,5.0
South Florida,Southeastern Louisiana,15.0
Texas A&M-CC;,Southeastern Louisiana,9.0
Lamar,Southeastern Louisiana,7.0
Northwestern State,Southeastern Louisiana,14.0
McNeese State,Southeastern Louisiana,6.66666666667
Sam Houston State,Southeastern Louisiana,13.0
Nicholls State,Southeastern Louisiana,0.0
Texas A&M-CC;,New Orleans,3.0
Lamar,New Orleans,5.0
Northwestern State,New Orleans,6.5
McNeese State,New Orleans,1.5
Sam Houston State,New Orleans,6.0
Nicholls State,New Orleans,4.33333333333
Southeastern Louisiana,New Orleans,3.5
Princeton,Incarnate Word,11.0
Tulsa,Incarnate Word,29.0
Texas A&M-CC;,Incarnate Word,2.5
Lamar,Incarnate Word,3.5
Northwestern State,Incarnate Word,2.0
McNeese State,Incarnate Word,2.0
Sam Houston State,Incarnate Word,6.0
Nicholls State,Incarnate Word,10.0
Southeastern Louisiana,Incarnate Word,10.0
New Orleans,Incarnate Word,31.0
UC Riverside,Houston Baptist,11.0
Houston,Houston Baptist,7.0
Texas A&M-CC;,Houston Baptist,1.0
Lamar,Houston Baptist,3.0
Northwestern State,Houston Baptist,21.0
McNeese State,Houston Baptist,12.0
Sam Houston State,Houston Baptist,17.0
Nicholls State,Houston Baptist,4.0
Southeastern Louisiana,Houston Baptist,20.0
New Orleans,Houston Baptist,1.0
Incarnate Word,Houston Baptist,6.0
Creighton,Central Arkansas,27.0
Texas A&M-CC;,Central Arkansas,7.0
Lamar,Central Arkansas,19.0
Northwestern State,Central Arkansas,9.0
McNeese State,Central Arkansas,9.5
Sam Houston State,Central Arkansas,27.5
Nicholls State,Central Arkansas,8.5
Southeastern Louisiana,Central Arkansas,11.5
New Orleans,Central Arkansas,8.5
Incarnate Word,Central Arkansas,10.0
Houston Baptist,Central Arkansas,23.0
Long Beach State,Stephen F Austin,29.0
CS Northridge,Stephen F Austin,4.0
Memphis,Stephen F Austin,12.0
Xavier,Stephen F Austin,18.0
Texas A&M-CC;,Stephen F Austin,1.0
Lamar,Stephen F Austin,23.0
Northwestern State,Stephen F Austin,16.3333333333
McNeese State,Stephen F Austin,5.0
Sam Houston State,Stephen F Austin,11.0
Nicholls State,Stephen F Austin,17.0
Southeastern Louisiana,Stephen F Austin,15.0
New Orleans,Stephen F Austin,25.0
Incarnate Word,Stephen F Austin,17.5
Houston Baptist,Stephen F Austin,25.5
Central Arkansas,Stephen F Austin,51.0
UC Riverside,Abilene Christian ,20.0
Tulsa,Abilene Christian ,26.0
Houston,Abilene Christian ,12.0
Texas A&M-CC;,Abilene Christian ,27.0
Lamar,Abilene Christian ,14.5
Northwestern State,Abilene Christian ,14.0
McNeese State,Abilene Christian ,7.0
Sam Houston State,Abilene Christian ,19.5
Nicholls State,Abilene Christian ,17.0
Southeastern Louisiana,Abilene Christian ,7.0
New Orleans,Abilene Christian ,20.0
Incarnate Word,Abilene Christian ,14.0
Houston Baptist,Abilene Christian ,2.0
Central Arkansas,Abilene Christian ,17.0
Stephen F Austin,Abilene Christian ,18.0
Cal State Fullerton,New Mexico,8.0
Central Arkansas,New Mexico,21.0
Cal State Fullerton,Nevada,10.0
Long Beach State,Nevada,11.0
Cal Poly,Nevada,16.0
Seton Hall,Nevada,8.0
New Mexico,Nevada,3.0
UC Davis,Utah State,7.0
New Mexico,Utah State,1.5
Nevada,Utah State,14.5
Stetson,Wyoming,24.0
SMU,Wyoming,13.0
New Mexico,Wyoming,1.0
Nevada,Wyoming,7.0
Utah State,Wyoming,4.33333333333
UC Irvine,Fresno State,9.0
Cal Poly,Fresno State,6.0
East Carolina,Fresno State,6.0
New Mexico,Fresno State,4.0
Nevada,Fresno State,3.5
Utah State,Fresno State,1.5
Wyoming,Fresno State,0.0
UC Riverside,San Diego State,28.0
Long Beach State,San Diego State,1.0
CS Northridge,San Diego State,21.0
Cincinnati,San Diego State,9.0
New Mexico,San Diego State,15.5
Nevada,San Diego State,13.0
Utah State,San Diego State,20.0
Wyoming,San Diego State,10.6666666667
Fresno State,San Diego State,4.5
UC Davis,Air Force,6.0
New Mexico,Air Force,0.333333333333
