Kennesaw State,Stetson,0.95409494001
Kennesaw State,Northern Kentucky,2.47223587224
Stetson,Northern Kentucky,2.1289791438
Kennesaw State,North Florida,4.32720414899
Stetson,North Florida,3.4617768595
Northern Kentucky,North Florida,1.851
Kennesaw State,Lipscomb,1.45062370062
Stetson,Lipscomb,1.07292289301
Northern Kentucky,Lipscomb,1.20618556701
North Florida,Lipscomb,2.46145887222
Kennesaw State,South Carolina Upstate,4.5120327701
Stetson,South Carolina Upstate,3.36795688388
Northern Kentucky,South Carolina Upstate,1.72963340122
North Florida,South Carolina Upstate,0.162291169451
Lipscomb,South Carolina Upstate,2.49687322342
Kennesaw State,Florida Gulf Coast,4.23150478108
Stetson,Florida Gulf Coast,3.45157894737
Northern Kentucky,Florida Gulf Coast,1.47277777778
North Florida,Florida Gulf Coast,0.288864388093
Lipscomb,Florida Gulf Coast,2.16805225653
South Carolina Upstate,Florida Gulf Coast,0.325409403064
Kennesaw State,Jacksonville,0.198405253283
Stetson,Jacksonville,0.783510125362
Northern Kentucky,Jacksonville,2.63143631436
North Florida,Jacksonville,3.73957367933
Lipscomb,Jacksonville,1.41220556745
South Carolina Upstate,Jacksonville,4.18825228695
Florida Gulf Coast,Jacksonville,3.94124107633
Kennesaw State,Cal State Fullerton,1.70652173913
Stetson,Cal State Fullerton,0.647395171537
Northern Kentucky,Cal State Fullerton,1.11793785311
North Florida,Cal State Fullerton,3.08557844691
Lipscomb,Cal State Fullerton,0.369885433715
South Carolina Upstate,Cal State Fullerton,2.78820697954
Florida Gulf Coast,Cal State Fullerton,3.2241482367
Jacksonville,Cal State Fullerton,1.18007380074
Kennesaw State,UC Riverside,2.10477787091
Stetson,UC Riverside,1.43654001617
Northern Kentucky,UC Riverside,0.231168831169
North Florida,UC Riverside,2.11974789916
Lipscomb,UC Riverside,0.228540772532
South Carolina Upstate,UC Riverside,1.75122979621
Florida Gulf Coast,UC Riverside,2.02132520944
Jacksonville,UC Riverside,1.94175715696
Cal State Fullerton,UC Riverside,1.21130676552
Kennesaw State,UC Davis,3.41641566265
Stetson,UC Davis,2.90072463768
Northern Kentucky,UC Davis,0.692604006163
North Florida,UC Davis,0.731827111984
Lipscomb,UC Davis,1.79588014981
South Carolina Upstate,UC Davis,0.0423728813559
Florida Gulf Coast,UC Davis,0.158110882957
Jacksonville,UC Davis,3.22514071295
Cal State Fullerton,UC Davis,2.98621017594
UC Riverside,UC Davis,1.80350194553
Kennesaw State,UC Santa Barbara,3.84892086331
Stetson,UC Santa Barbara,3.98111888112
Northern Kentucky,UC Santa Barbara,1.45956160242
North Florida,UC Santa Barbara,0.46708961142
Lipscomb,UC Santa Barbara,2.50341167551
South Carolina Upstate,UC Santa Barbara,0.650639074863
Florida Gulf Coast,UC Santa Barbara,0.0830473575841
Jacksonville,UC Santa Barbara,4.27437641723
Cal State Fullerton,UC Santa Barbara,3.1664247702
UC Riverside,UC Santa Barbara,2.03453453453
UC Davis,UC Santa Barbara,0.257045675413
Kennesaw State,UC Irvine,4.70143312102
Stetson,UC Irvine,3.09401709402
Northern Kentucky,UC Irvine,1.98281786942
North Florida,UC Irvine,0.13714804723
Lipscomb,UC Irvine,2.18190854871
South Carolina Upstate,UC Irvine,0.263729246488
Florida Gulf Coast,UC Irvine,0.446052631579
Jacksonville,UC Irvine,3.95569620253
Cal State Fullerton,UC Irvine,3.29750922509
UC Riverside,UC Irvine,2.05532693187
UC Davis,UC Irvine,0.459786145979
UC Santa Barbara,UC Irvine,0.169268292683
Kennesaw State,Long Beach State,3.70528967254
Stetson,Long Beach State,2.8282300224
Northern Kentucky,Long Beach State,1.30140186916
North Florida,Long Beach State,0.875744680851
Lipscomb,Long Beach State,1.88942307692
South Carolina Upstate,Long Beach State,0.201516108654
Florida Gulf Coast,Long Beach State,0.454887218045
Jacksonville,Long Beach State,3.68125
Cal State Fullerton,Long Beach State,2.42903374942
UC Riverside,Long Beach State,1.35700934579
UC Davis,Long Beach State,0.435594886922
UC Santa Barbara,Long Beach State,0.619257086999
UC Irvine,Long Beach State,0.797907750832
Kennesaw State,Cal Poly,3.1140994295
Stetson,Cal Poly,2.3687150838
Northern Kentucky,Cal Poly,0.676646706587
North Florida,Cal Poly,1.04865424431
Lipscomb,Cal Poly,0.942887931034
South Carolina Upstate,Cal Poly,0.899082568807
Florida Gulf Coast,Cal Poly,0.97976273552
Jacksonville,Cal Poly,3.1921005386
Cal State Fullerton,Cal Poly,1.96061053668
UC Riverside,Cal Poly,0.756937307297
UC Davis,Cal Poly,1.12626262626
UC Santa Barbara,Cal Poly,1.15023474178
UC Irvine,Cal Poly,1.40778588808
Long Beach State,Cal Poly,0.636820925553
Kennesaw State,Hawaii,4.85877137429
Stetson,Hawaii,3.73487423521
Northern Kentucky,Hawaii,1.95572207084
North Florida,Hawaii,0.325214899713
Lipscomb,Hawaii,2.55659640906
South Carolina Upstate,Hawaii,0.412734508243
Florida Gulf Coast,Hawaii,0.30384836301
Jacksonville,Hawaii,4.6075862069
Cal State Fullerton,Hawaii,2.88683712121
UC Riverside,Hawaii,1.84750593824
UC Davis,Hawaii,0.0448275862069
UC Santa Barbara,Hawaii,0.0597800095648
UC Irvine,Hawaii,0.117701575533
Long Beach State,Hawaii,0.64402173913
Cal Poly,Hawaii,0.933896620278
Kennesaw State,CS Northridge,1.82038216561
Stetson,CS Northridge,0.868117797695
Northern Kentucky,CS Northridge,0.714285714286
North Florida,CS Northridge,2.66458170446
Lipscomb,CS Northridge,0.274978650726
South Carolina Upstate,CS Northridge,2.3707995365
Florida Gulf Coast,CS Northridge,2.16821849783
Jacksonville,CS Northridge,1.86968641115
Cal State Fullerton,CS Northridge,0.675318961725
UC Riverside,CS Northridge,0.294326241135
UC Davis,CS Northridge,2.13059529303
UC Santa Barbara,CS Northridge,2.58357211079
UC Irvine,CS Northridge,2.26759339705
Long Beach State,CS Northridge,1.50044208665
Cal Poly,CS Northridge,1.29000492368
Hawaii,CS Northridge,2.14887892377
Kennesaw State,Dartmouth,2.60434782609
Stetson,Dartmouth,1.77806788512
Northern Kentucky,Dartmouth,0.0683836589698
North Florida,Dartmouth,1.67060677699
Lipscomb,Dartmouth,1.08371735791
South Carolina Upstate,Dartmouth,1.90893169877
Florida Gulf Coast,Dartmouth,1.40321285141
Jacksonville,Dartmouth,2.15805022157
Cal State Fullerton,Dartmouth,1.2285336856
UC Riverside,Dartmouth,0.141160949868
UC Davis,Dartmouth,1.42721518987
UC Santa Barbara,Dartmouth,1.39926062847
UC Irvine,Dartmouth,1.84227129338
Long Beach State,Dartmouth,1.1772428884
Cal Poly,Dartmouth,1.06496815287
Hawaii,Dartmouth,2.13692162417
CS Northridge,Dartmouth,0.832898172324
Kennesaw State,Columbia,4.41737649063
Stetson,Columbia,3.14898419865
Northern Kentucky,Columbia,1.08600770218
North Florida,Columbia,0.122324159021
Lipscomb,Columbia,2.00568720379
South Carolina Upstate,Columbia,0.0751633986928
Florida Gulf Coast,Columbia,0.300399201597
Jacksonville,Columbia,4.01821493625
Cal State Fullerton,Columbia,2.9476861167
UC Riverside,Columbia,1.89873417722
UC Davis,Columbia,0.242990654206
UC Santa Barbara,Columbia,0.730279898219
UC Irvine,Columbia,0.484599589322
Long Beach State,Columbia,1.24450549451
Cal Poly,Columbia,0.325242718447
Hawaii,Columbia,0.23023255814
CS Northridge,Columbia,1.46863468635
Dartmouth,Columbia,0.872621564482
Kennesaw State,Princeton,4.15910430171
Stetson,Princeton,2.75433911883
Northern Kentucky,Princeton,0.554290053151
North Florida,Princeton,1.09895833333
Lipscomb,Princeton,1.7849702381
South Carolina Upstate,Princeton,1.17553191489
Florida Gulf Coast,Princeton,0.758227848101
Jacksonville,Princeton,3.36499674691
Cal State Fullerton,Princeton,2.61123267688
UC Riverside,Princeton,1.43858202803
UC Davis,Princeton,0.707027942422
UC Santa Barbara,Princeton,0.946164199192
UC Irvine,Princeton,1.33247863248
Long Beach State,Princeton,0.151120751988
Cal Poly,Princeton,0.181398923905
Hawaii,Princeton,0.98968407479
CS Northridge,Princeton,1.49230769231
Dartmouth,Princeton,0.618268215417
Columbia,Princeton,0.428277634961
Kennesaw State,Brown,2.30476190476
Stetson,Brown,1.18106617647
Northern Kentucky,Brown,0.477253928867
North Florida,Brown,2.15486725664
Lipscomb,Brown,0.0649350649351
South Carolina Upstate,Brown,2.46060606061
Florida Gulf Coast,Brown,1.99847560976
Jacksonville,Brown,1.8904
Cal State Fullerton,Brown,0.129445234708
UC Riverside,Brown,0.0917431192661
UC Davis,Brown,2.44821428571
UC Santa Barbara,Brown,2.52380952381
UC Irvine,Brown,2.82112676056
Long Beach State,Brown,1.39427987743
Cal Poly,Brown,1.86068965517
Hawaii,Brown,2.47298420615
CS Northridge,Brown,0.627814569536
Dartmouth,Brown,1.20811455847
Columbia,Brown,1.8193236715
Princeton,Brown,1.62159533074
Kennesaw State,Cornell,3.06719367589
Stetson,Cornell,1.73964497041
Northern Kentucky,Cornell,0.461538461538
North Florida,Cornell,1.25653370014
Lipscomb,Cornell,1.23577235772
South Carolina Upstate,Cornell,1.95884773663
Florida Gulf Coast,Cornell,1.20103092784
Jacksonville,Cornell,2.46636432351
Cal State Fullerton,Cornell,0.961708394698
