Tulane,UCF,2.5
Tulsa,UCF,6.75675675676
Houston,UCF,1.57142857143
Cincinnati,UCF,6.44117647059
Kennesaw State,Memphis,19.25
Stetson,Memphis,15.3333333333
Northern Kentucky,Memphis,3.33333333333
North Florida,Memphis,6.5
Lipscomb,Memphis,10.3333333333
South Carolina Upstate,Memphis,12.3333333333
Florida Gulf Coast,Memphis,1.5
Jacksonville,Memphis,8.14285714286
Cal State Fullerton,Memphis,12.5
UC Santa Barbara,Memphis,5.33333333333
UC Irvine,Memphis,10.0
Long Beach State,Memphis,8.5
Cal Poly,Memphis,2.5
Hawaii,Memphis,0.714285714286
CS Northridge,Memphis,4.0
Dartmouth,Memphis,19.0
Columbia,Memphis,6.33333333333
Brown,Memphis,10.0
Harvard,Memphis,5.33333333333
Penn,Memphis,1.0
Yale,Memphis,1.0
Tulane,Memphis,4.64705882353
Tulsa,Memphis,0.219512195122
Houston,Memphis,2.11428571429
Cincinnati,Memphis,1.80555555556
UCF,Memphis,3.88888888889
Stetson,East Carolina,3.88888888889
North Florida,East Carolina,0.0
South Carolina Upstate,East Carolina,5.0
Florida Gulf Coast,East Carolina,1.5
Jacksonville,East Carolina,3.28571428571
Cal State Fullerton,East Carolina,13.0
UC Riverside,East Carolina,5.0
UC Davis,East Carolina,1.5
UC Santa Barbara,East Carolina,5.5
UC Irvine,East Carolina,4.5
Long Beach State,East Carolina,2.25
Cal Poly,East Carolina,1.8
CS Northridge,East Carolina,8.0
Columbia,East Carolina,3.0
Brown,East Carolina,1.5
Harvard,East Carolina,13.0
Penn,East Carolina,6.0
Yale,East Carolina,8.33333333333
Tulane,East Carolina,0.378378378378
Tulsa,East Carolina,4.97222222222
Houston,East Carolina,0.722222222222
Cincinnati,East Carolina,5.77142857143
UCF,East Carolina,0.142857142857
Memphis,East Carolina,4.17142857143
Stetson,Connecticut,8.0
Northern Kentucky,Connecticut,7.5
Lipscomb,Connecticut,22.0
South Carolina Upstate,Connecticut,4.0
Jacksonville,Connecticut,19.3333333333
UC Davis,Connecticut,0.0
UC Santa Barbara,Connecticut,2.75
Long Beach State,Connecticut,4.5
Hawaii,Connecticut,7.33333333333
